collection_day,collection_month,collection_year,location_address,location_county,location_latitude,location_longitude,location_town,tick_id,tick_infection_tested,tick_infection,full_address,latitude,longitude
26,6,2020,,SULLIVAN,,,SUNAPEE,200734,YES,NO,"nan,SUNAPEE,SULLIVAN, USA",43.3874615,-72.0876516
5,8,2020,,SULLIVAN,,,SUNAPEE,200281,YES,NO,"nan,SUNAPEE,SULLIVAN, USA",43.3874615,-72.0876516
29,5,2020,,MERRIMACK,,,SUTTON,200659,YES,NO,"nan,SUTTON,MERRIMACK, USA",43.360636,-71.88521
29,5,2020,,MERRIMACK,,,SUTTON,200660,YES,NO,"nan,SUTTON,MERRIMACK, USA",43.360636,-71.88521
23,11,2020,,MERRIMACK,,,SUTTON,200023,YES,NO,"nan,SUTTON,MERRIMACK, USA",43.360636,-71.88521
29,4,2020,,CHESHIRE,,,SWANZEY,200499,YES,NO,"nan,SWANZEY,CHESHIRE, USA",42.8723464,-72.3290406
5,5,2020,,CHESHIRE,,,SWANZEY,200518,YES,NO,"nan,SWANZEY,CHESHIRE, USA",42.8723464,-72.3290406
10,9,2020,,CHESHIRE,,,SWANZEY,200255,YES,NO,"nan,SWANZEY,CHESHIRE, USA",42.8723464,-72.3290406
11,5,2020,,CARROLL,,,TAMWORTH,200549,YES,NO,"nan,TAMWORTH,CARROLL, USA",43.860277,-71.263504
15,5,2020,,CARROLL,,,TAMWORTH,200580,YES,NO,"nan,TAMWORTH,CARROLL, USA",43.860277,-71.263504
3,6,2020,,CARROLL,,,TAMWORTH,200683,YES,NO,"nan,TAMWORTH,CARROLL, USA",43.860277,-71.263504
23,10,2020,,CARROLL,,,TAMWORTH,200167,YES,NO,"nan,TAMWORTH,CARROLL, USA",43.860277,-71.263504
2,11,2020,,CARROLL,,,TAMWORTH,200106,YES,NO,"nan,TAMWORTH,CARROLL, USA",43.860277,-71.263504
22,5,2020,,HILLSBOROUGH,,,TEMPLE,200615,YES,NO,"nan,TEMPLE,HILLSBOROUGH, USA",42.8185392,-71.8514103
24,8,2020,,HILLSBOROUGH,,,TEMPLE,200262,YES,NO,"nan,TEMPLE,HILLSBOROUGH, USA",42.8185392,-71.8514103
4,6,2020,,GRAFTON,,,THORNTON,200692,YES,NO,"nan,THORNTON,GRAFTON, USA",43.859595,-71.79886
23,11,2020,,CHESHIRE,,,TROY,200027,YES,NO,"nan,TROY,CHESHIRE, USA",42.815497,-72.150512
24,6,2020,,CARROLL,,,TUFTONBORO,200724,YES,NO,"nan,TUFTONBORO,CARROLL, USA",43.608696,-71.284976
15,4,2020,,CARROLL,,,WAKEFIELD,200436,YES,NO,"nan,WAKEFIELD,CARROLL, USA",43.625135,-71.001185
16,4,2020,,CHESHIRE,,,WALPOLE,200449,YES,NO,"nan,WALPOLE,CHESHIRE, USA",43.1435992,-72.44015592
30,7,2020,,SULLIVAN,,,WASHINGTON,200292,YES,NO,"nan,WASHINGTON,SULLIVAN, USA",43.1953,-72.0637
13,8,2020,,HILLSBOROUGH,,,WEARE,200271,YES,NO,"nan,WEARE,HILLSBOROUGH, USA",43.120672,-71.722829
24,8,2020,,HILLSBOROUGH,,,WEARE,200264,YES,NO,"nan,WEARE,HILLSBOROUGH, USA",43.120672,-71.722829
30,11,2020,,HILLSBOROUGH,,,WEARE,200011,YES,NO,"nan,WEARE,HILLSBOROUGH, USA",43.120672,-71.722829
16,4,2020,,MERRIMACK,,,WEBSTER,200445,YES,NO,"nan,WEBSTER,MERRIMACK, USA",43.309722,-71.719251
21,4,2020,,CHESHIRE,,,WESTMORELAND,200459,YES,NO,"nan,WESTMORELAND,CHESHIRE, USA",42.994132,-72.442054
21,10,2020,,MERRIMACK,,,WILMOT,200182,YES,NO,"nan,WILMOT,MERRIMACK, USA",43.415117,-71.905488
18,3,2020,,HILLSBOROUGH,,,WILTON,200342,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
15,4,2020,,HILLSBOROUGH,,,WILTON,200442,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
20,5,2020,,HILLSBOROUGH,,,WILTON,200604,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
3,6,2020,,HILLSBOROUGH,,,WILTON,200681,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
8,6,2020,,HILLSBOROUGH,,,WILTON,200709,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
8,6,2020,,HILLSBOROUGH,,,WILTON,200710,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
2,7,2020,,HILLSBOROUGH,,,WILTON,200322,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
22,7,2020,,HILLSBOROUGH,,,WILTON,200299,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
28,7,2020,,HILLSBOROUGH,,,WILTON,200294,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
4,8,2020,,HILLSBOROUGH,,,WILTON,200284,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
6,8,2020,,HILLSBOROUGH,,,WILTON,200276,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
8,9,2020,,HILLSBOROUGH,,,WILTON,200256,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
6,11,2020,,HILLSBOROUGH,,,WILTON,200085,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
2,7,2020,,CHESHIRE,,,WINCHESTER,200319,YES,NO,"nan,WINCHESTER,CHESHIRE, USA",42.7731997,-72.3832522
13,4,2020,,ROCKINGHAM,,,WINDHAM,200415,YES,NO,"nan,WINDHAM,ROCKINGHAM, USA",42.8006441,-71.304229
29,4,2020,,ROCKINGHAM,,,WINDHAM,200498,YES,NO,"nan,WINDHAM,ROCKINGHAM, USA",42.8006441,-71.304229
4,5,2020,,ROCKINGHAM,,,WINDHAM,200516,YES,NO,"nan,WINDHAM,ROCKINGHAM, USA",42.8006441,-71.304229
8,5,2020,,ROCKINGHAM,,,WINDHAM,200543,YES,NO,"nan,WINDHAM,ROCKINGHAM, USA",42.8006441,-71.304229
21,5,2020,,ROCKINGHAM,,,WINDHAM,200611,YES,NO,"nan,WINDHAM,ROCKINGHAM, USA",42.8006441,-71.304229
6,6,2020,,ROCKINGHAM,,,WINDHAM,200705,YES,NO,"nan,WINDHAM,ROCKINGHAM, USA",42.8006441,-71.304229
8,6,2020,,ROCKINGHAM,,,WINDHAM,200712,YES,NO,"nan,WINDHAM,ROCKINGHAM, USA",42.8006441,-71.304229
6,10,2020,,ROCKINGHAM,,,WINDHAM,200234,YES,NO,"nan,WINDHAM,ROCKINGHAM, USA",42.8006441,-71.304229
5,11,2020,,ROCKINGHAM,,,WINDHAM,200087,YES,NO,"nan,WINDHAM,ROCKINGHAM, USA",42.8006441,-71.304229
20,11,2020,,ROCKINGHAM,,,WINDHAM,200032,YES,NO,"nan,WINDHAM,ROCKINGHAM, USA",42.8006441,-71.304229
1,12,2020,,ROCKINGHAM,,,WINDHAM,200009,YES,NO,"nan,WINDHAM,ROCKINGHAM, USA",42.8006441,-71.304229
15,5,2020,,CARROLL,,,WOLFEBORO,200574,YES,NO,"nan,WOLFEBORO,CARROLL, USA",43.5820331,-71.2027956
20,5,2020,,CARROLL,,,WOLFEBORO,200603,YES,NO,"nan,WOLFEBORO,CARROLL, USA",43.5820331,-71.2027956
25,5,2020,,CARROLL,,,WOLFEBORO,200629,YES,NO,"nan,WOLFEBORO,CARROLL, USA",43.5820331,-71.2027956
29,5,2020,,CARROLL,,,WOLFEBORO,200648,YES,NO,"nan,WOLFEBORO,CARROLL, USA",43.5820331,-71.2027956
26,6,2020,,CARROLL,,,WOLFEBORO,200736,YES,NO,"nan,WOLFEBORO,CARROLL, USA",43.5820331,-71.2027956
26,6,2020,,CARROLL,,,WOLFEBORO,200735,YES,NO,"nan,WOLFEBORO,CARROLL, USA",43.5820331,-71.2027956
31,7,2020,,CARROLL,,,WOLFEBORO,200287,YES,NO,"nan,WOLFEBORO,CARROLL, USA",43.5820331,-71.2027956
29,10,2020,,CARROLL,,,WOLFEBORO,200120,YES,NO,"nan,WOLFEBORO,CARROLL, USA",43.5820331,-71.2027956
2,6,2019,"14 Forest View Dr, Hollis, NH 03049",HILLSBOROUGH,42.76326,-71.620275,HOLLIS,2019775,YES,YES,"14 Forest View Dr, Hollis, NH 03049,HOLLIS,HILLSBOROUGH, USA",42.76326,-71.620275
8,6,2019,"14 Forest View Dr, Hollis, NH 03049",HILLSBOROUGH,42.76326,-71.620275,HOLLIS,2019775,YES,YES,"14 Forest View Dr, Hollis, NH 03049,HOLLIS,HILLSBOROUGH, USA",42.76326,-71.620275
1,6,2019,"14 Forest View Dr, Hollis, NH 03049",HILLSBOROUGH,42.76326,-71.620275,HOLLIS,2019774,YES,YES,"14 Forest View Dr, Hollis, NH 03049,HOLLIS,HILLSBOROUGH, USA",42.76326,-71.620275
28,6,2019,"51/2 Gordon St. Hudson, NH 03051",HILLSBOROUGH,42.763992,-71.415466,HUDSON,2019451,YES,YES,"51/2 Gordon St. Hudson, NH 03051,HUDSON,HILLSBOROUGH, USA",42.763992,-71.415466
14,10,2019,,HILLSBOROUGH,,,HUDSON,UM814,YES,YES,"nan,HUDSON,HILLSBOROUGH, USA",42.7710831,-71.4115027
5,6,2019,"Mt. Temple, NH",HILLSBOROUGH,42.821718,-71.889724,TEMPLE,2019701,YES,YES,"Mt. Temple, NH,TEMPLE,HILLSBOROUGH, USA",42.8274689,-71.812451
17,6,2019,"6 crystal Hill Circle Atkinson, NH",ROCKINGHAM,42.851994,-71.128852,ATKINSON,2019440,YES,YES,"6 crystal Hill Circle Atkinson, NH,ATKINSON,ROCKINGHAM, USA",42.85023,-71.1289142
9,7,2019,"near 61 Austin Rd. Amherst, NH (MACK HILL)",HILLSBOROUGH,42.894619,-71.630148,AMHERST,2019198,YES,YES,"near 61 Austin Rd. Amherst, NH (MACK HILL),AMHERST,HILLSBOROUGH, USA",42.894619,-71.630148
1,7,2019,"near 61 Austin Rd. Amherst, NH (MACK HILL)",HILLSBOROUGH,42.894619,-71.630148,AMHERST,2019199,YES,YES,"near 61 Austin Rd. Amherst, NH (MACK HILL),AMHERST,HILLSBOROUGH, USA",42.894619,-71.630148
14,10,2019,West Chesterfield,CHESHIRE,,,CHESTERFIELD,UM847,YES,YES,"West Chesterfield,CHESTERFIELD,CHESHIRE, USA",42.9042482,-72.5156447
22,10,2019,Spofford,CHESHIRE,,,CHESTERFIELD,UM902,YES,YES,"Spofford,CHESTERFIELD,CHESHIRE, USA",42.9070258,-72.419532
30,7,2019,Spofford Rd. Westmoreland,CHESHIRE,,,WESTMORELAND,2019286,YES,YES,"Spofford Rd. Westmoreland,WESTMORELAND,CHESHIRE, USA",42.9439948,-72.4288047
26,8,2019,"241 Spofford Rd. Auburn, NH 03032",ROCKINGHAM,42.975798,-71.357125,AUBURN,2019139,YES,YES,"241 Spofford Rd. Auburn, NH 03032,AUBURN,ROCKINGHAM, USA",42.9765062,-71.3552914
27,8,2019,"241 Spofford Rd Auburn, NH 03217",ROCKINGHAM,42.975798,-71.357125,AUBURN,2019190,YES,YES,"241 Spofford Rd Auburn, NH 03217,AUBURN,ROCKINGHAM, USA",42.9765062,-71.3552914
30,6,2019,Weare NH,HILLSBOROUGH,,,WEARE,2019358,YES,YES,"Weare NH,WEARE,HILLSBOROUGH, USA",43.056193,-71.7142417
2,7,2019,12 Deerfield Rd Candia NH 03034,ROCKINGHAM,43.062561,-71.287972,CANDIA,2019177,YES,YES,"12 Deerfield Rd Candia NH 03034,CANDIA,ROCKINGHAM, USA",43.0634562,-71.2892037
15,6,2019,"168 Howard Rd Jamaica, VT 05343",,43.074804,-72.749152,JAMAICA_VT,2019383,YES,YES,"168 Howard Rd Jamaica, VT 05343,JAMAICA_VT,nan, USA",43.074804,-72.749152
15,6,2019,"168 Howard Rd Jamaica, VT 05343",,43.074804,-72.749152,JAMAICA_VT,2019384,YES,YES,"168 Howard Rd Jamaica, VT 05343,JAMAICA_VT,nan, USA",43.074804,-72.749152
2,7,2019,"45 Loveren's Mill Rd Antrim, NH 03440",HILLSBOROUGH,43.078099,-72.02072,ANTRIM,2019471,YES,YES,"45 Loveren's Mill Rd Antrim, NH 03440,ANTRIM,HILLSBOROUGH, USA",43.0781302,-72.0209739
19,6,2019,"5 Sullivan Falls Road Durham, NH 03824",STRAFFORD,43.103054,-70.949384,DURHAM,2019226,YES,YES,"5 Sullivan Falls Road Durham, NH 03824,DURHAM,STRAFFORD, USA",43.1018896,-70.9515689
9,6,2019,"5 Sullivan Falls Road Durham, NH 03824",STRAFFORD,43.103054,-70.949384,DURHAM,2019205,YES,YES,"5 Sullivan Falls Road Durham, NH 03824,DURHAM,STRAFFORD, USA",43.1018896,-70.9515689
23,12,2019,"221 Newmarket Rd. Durham, NH 03824",STRAFFORD,43.10282,-70.929273,DURHAM,2019049,YES,YES,"221 Newmarket Rd. Durham, NH 03824,DURHAM,STRAFFORD, USA",43.1030042,-70.9298447
25,8,2019,"Gerrish Drive. Nottingham, NH (across from 26 Gerrish Drive)",ROCKINGHAM,43.116181,-71.090658,NOTTINGHAM,2019523,YES,YES,"Gerrish Drive. Nottingham, NH (across from 26 Gerrish Drive),NOTTINGHAM,ROCKINGHAM, USA",43.116181,-71.090658
11,6,2019,"59 Bakers Corner Rd. Marlow, NH 03456",CHESHIRE,43.140857,-72.249726,MARLOW,2019086,YES,YES,"59 Bakers Corner Rd. Marlow, NH 03456,MARLOW,CHESHIRE, USA",43.140857,-72.249726
13,7,2019,"47 White Rock Hill Rd Bow, NH 03304",MERRIMACK,43.146455,-71.550118,BOW,2019279,YES,YES,"47 White Rock Hill Rd Bow, NH 03304,BOW,MERRIMACK, USA",43.14758,-71.549862
11,5,2019,Contoocook,MERRIMACK,,,HOPKINTON,UM197,YES,YES,"Contoocook,HOPKINTON,MERRIMACK, USA",43.2196209,-71.7123854
28,10,2019,Contoocook,MERRIMACK,,,HOPKINTON,UM929,YES,YES,"Contoocook,HOPKINTON,MERRIMACK, USA",43.2196209,-71.7123854
30,6,2019,"20 Amys Ln Barrington, NH 03825",STRAFFORD,43.244326,-71.013323,BARRINGTON,2019012,YES,YES,"20 Amys Ln Barrington, NH 03825,BARRINGTON,STRAFFORD, USA",43.244326,-71.013323
30,6,2019,"20 Amys Ln Barrington, NH 03825",STRAFFORD,43.244326,-71.013323,BARRINGTON,2019009,YES,YES,"20 Amys Ln Barrington, NH 03825,BARRINGTON,STRAFFORD, USA",43.244326,-71.013323
27,7,2019,"Pickering Ponds/ Gonic Trails Rochester, NH",STRAFFORD,43.253167,-70.963284,ROCHESTER,2019208,YES,YES,"Pickering Ponds/ Gonic Trails Rochester, NH,ROCHESTER,STRAFFORD, USA",43.253167,-70.963284
25,6,2019,"282 Elm St. Concord, NH",MERRIMACK,43.262031,-71.626964,CONCORD,2019638,YES,YES,"282 Elm St. Concord, NH,CONCORD,MERRIMACK, USA",43.2618435,-71.6259553
,6,2019,"282 Elm St. Concord, NH",MERRIMACK,43.262031,-71.626964,CONCORD,2019637,YES,YES,"282 Elm St. Concord, NH,CONCORD,MERRIMACK, USA",43.2618435,-71.6259553
8,7,2019,"138 Goshen Drive, Loudon, NH 03307",MERRIMACK,43.303296,-71.472229,LOUDON,2019308,YES,YES,"138 Goshen Drive, Loudon, NH 03307,LOUDON,MERRIMACK, USA",43.3032702,-71.4715636
8,7,2019,"138 Goshen Drive, Loudon, NH 03307",MERRIMACK,43.303296,-71.472229,LOUDON,2019197,YES,YES,"138 Goshen Drive, Loudon, NH 03307,LOUDON,MERRIMACK, USA",43.3032702,-71.4715636
25,6,2019,"201 Tom Berry Rd, Barnstead, NH 03225",BELKNAP,43.324264,-71.194911,BARNSTEAD,2019332,YES,YES,"201 Tom Berry Rd, Barnstead, NH 03225,BARNSTEAD,BELKNAP, USA",43.3253356,-71.1970918
26,6,2019,"201 Tom Berry Rd, Barnstead, NH 03225",BELKNAP,43.324264,-71.194911,BARNSTEAD,2019333,YES,YES,"201 Tom Berry Rd, Barnstead, NH 03225,BARNSTEAD,BELKNAP, USA",43.3253356,-71.1970918
26,6,2019,201 Tom Berry Rd. Barnstead 03225,BELKNAP,43.32455,-71.193867,BARNSTEAD,2019591,YES,YES,"201 Tom Berry Rd. Barnstead 03225,BARNSTEAD,BELKNAP, USA",43.3253356,-71.1970918
27,6,2019,337 Shaker Rd Canterbury NH 03224,MERRIMACK,43.366349,-71.491042,CANTERBURY,2019777,YES,YES,"337 Shaker Rd Canterbury NH 03224,CANTERBURY,MERRIMACK, USA",43.3607737,-71.4910186
13,10,2019,Gilmanton Iron Works,BELKNAP,,,GILMANTON,UM850,YES,YES,"Gilmanton Iron Works,GILMANTON,BELKNAP, USA",43.4174428,-71.2966424
20,6,2019,"850 Tattle Street S. Reading, VT",,43.467449,-72.625079,READING_VT,2019026,YES,YES,"850 Tattle Street S. Reading, VT,READING_VT,nan, USA",43.467449,-72.625079
1,7,2019,"43.49572, -71.34252 (Between, Campton, NH Beebe River, powerline!)",BELKNAP,43.49121,-71.36029,GILMANTON,2019272,YES,YES,"43.49572, -71.34252 (Between, Campton, NH Beebe River, powerline!),GILMANTON,BELKNAP, USA",43.49121,-71.36029
19,6,2019,"Cornish, NH",SULLIVAN,,,CORNISH,2019040,YES,YES,"Cornish, NH,CORNISH,SULLIVAN, USA",43.4989608,-72.2795351
31,10,2019,Milton Mills,STRAFFORD,,,MILTON,UM943,YES,YES,"Milton Mills,MILTON,STRAFFORD, USA",43.4993766,-70.9636827
6,5,2019,Milton Mills,STRAFFORD,,,MILTON,UM569,YES,YES,"Milton Mills,MILTON,STRAFFORD, USA",43.4993766,-70.9636827
2,6,2019,193 Fernald Hill Farm Cornish NH 03745,SULLIVAN,43.50965,-72.31189,CORNISH,2019626,YES,YES,"193 Fernald Hill Farm Cornish NH 03745,CORNISH,SULLIVAN, USA",43.50965,-72.31189
18,7,2019,"41 spruce street Laconia, NH 03246",BELKNAP,43.520091,-71.46093,LACONIA,2019758,YES,YES,"41 spruce street Laconia, NH 03246,LACONIA,BELKNAP, USA",43.520161,-71.4610148
13,7,2019,"386 Route 12A, Plainfield, NH 03781",SULLIVAN,43.581259,72.350722,PLAINFIELD,2019381,YES,YES,"386 Route 12A, Plainfield, NH 03781,PLAINFIELD,SULLIVAN, USA",43.5339163,-72.356593
18,7,2019,Boyd Hill Rd. Ramblin Vewe Farm ,BELKNAP,43.552329,-71.428868,GILFORD,2019339,YES,YES,"Boyd Hill Rd. Ramblin Vewe Farm,GILFORD,BELKNAP, USA",43.552329,-71.428868
17,6,2019,"83 Columbus Jordan RD, Meridan, NH",SULLIVAN,43.553924,-72.281403,MERIDEN,2019016,YES,YES,"83 Columbus Jordan RD, Meridan, NH,MERIDEN,SULLIVAN, USA",43.553924,-72.281403
19,6,2019,"44 Dunsinane Dr, Lebanon, NH 03766",GRAFTON,43.615362,-72.257348,LEBANON,2019748,YES,YES,"44 Dunsinane Dr, Lebanon, NH 03766,LEBANON,GRAFTON, USA",43.615644,-72.2594461
15,6,2019,"44 Dunsinane Dr, Lebanon, NH 03766",GRAFTON,43.615362,-72.257348,LEBANON,2019747,YES,YES,"44 Dunsinane Dr, Lebanon, NH 03766,LEBANON,GRAFTON, USA",43.615644,-72.2594461
31,5,2019,Mirror Lake,CARROLL,,,TUFTONBORO,UM531,YES,YES,"Mirror Lake,TUFTONBORO,CARROLL, USA",43.6228769,-71.2631087
14,5,2019,Mirror Lake,CARROLL,,,TUFTONBORO,UM621,YES,YES,"Mirror Lake,TUFTONBORO,CARROLL, USA",43.6228769,-71.2631087
7,7,2019,"685 South Rd. Canaan, NH 03741",GRAFTON,43.631118,-72.039888,CANAAN,2019738,YES,YES,"685 South Rd. Canaan, NH 03741,CANAAN,GRAFTON, USA",43.629537,-72.0415945
3,7,2019,"685 South Rd, Canaan, NH",GRAFTON,43.631305,-72.040061,CANAAN,2019774,YES,YES,"685 South Rd, Canaan, NH,CANAAN,GRAFTON, USA",43.629537,-72.0415945
10,7,2019,"685 South Rd, Canaan, NH",GRAFTON,43.631305,-72.040061,CANAAN,2019769,YES,YES,"685 South Rd, Canaan, NH,CANAAN,GRAFTON, USA",43.629537,-72.0415945
6,7,2019,"685 South Rd, Canaan, NH",GRAFTON,43.631305,-72.040061,CANAAN,2019776,YES,YES,"685 South Rd, Canaan, NH,CANAAN,GRAFTON, USA",43.629537,-72.0415945
15,7,2019,688 South Rd Canaan NH,GRAFTON,43.631316,-72.039761,CANAAN,2019370,YES,YES,"688 South Rd Canaan NH,CANAAN,GRAFTON, USA",43.6299088,-72.0435337
5,7,2019,"51 Mountain View Dr. Lebanon, NH 03766",GRAFTON,43.637515,-72.234643,LEBANON,2019322,YES,YES,"51 Mountain View Dr. Lebanon, NH 03766,LEBANON,GRAFTON, USA",43.6374946,-72.2345033
2,7,2019,"410 Miracle Mile (Rte 4) Lebanon, NH",GRAFTON,43.638098,-72.290154,LEBANON,2019583,YES,YES,"410 Miracle Mile (Rte 4) Lebanon, NH,LEBANON,GRAFTON, USA",43.638098,-72.290154
13,7,2019,"394 Meredith Neck Rd. Meredith, NH 03253",BELKNAP,43.638275,-71.422285,MEREDITH,2019613,YES,YES,"394 Meredith Neck Rd. Meredith, NH 03253,MEREDITH,BELKNAP, USA",43.6514262,-71.4495911
12,5,2019,"344 Meredith Neck Rd. Meredith, NH 03253",BELKNAP,43.644053,-71.428468,MEREDITH,2019712,YES,YES,"344 Meredith Neck Rd. Meredith, NH 03253,MEREDITH,BELKNAP, USA",43.6514262,-71.4495911
9,7,2019,"37 Forest Hill Rd, Meredith, NH 03253",BELKNAP,43.654066,-71.535502,MEREDITH,2019398,YES,YES,"37 Forest Hill Rd, Meredith, NH 03253,MEREDITH,BELKNAP, USA",43.652779,-71.5349962
31,5,2019,Center Tuftonboro,CARROLL,,,TUFTONBORO,3111.1,YES,YES,"Center Tuftonboro,TUFTONBORO,CARROLL, USA",43.6542439,-71.2472913
19,5,2019,"50 Moulton Rd New Hampton, NH",BELKNAP,43.655863,-71.632449,NEW HAMPTON,2019640,YES,YES,"50 Moulton Rd New Hampton, NH,NEW HAMPTON,BELKNAP, USA",43.6559741,-71.6324098
30,6,2019,"737 Dick Brown Rd Bridgewater, NH 03222",GRAFTON,43.657409,-71.718355,BRIDGEWATER,2019567,YES,YES,"737 Dick Brown Rd Bridgewater, NH 03222,BRIDGEWATER,GRAFTON, USA",43.6748477,-71.7133605
12,8,2019,1941 dick brown rd. Bridgewater NH,GRAFTON,43.689231,-71.708976,BRIDGEWATER,2019722,YES,YES,"1941 dick brown rd. Bridgewater NH,BRIDGEWATER,GRAFTON, USA",43.6875726,-71.7086941
17,10,2019,Melvin Village,CARROLL,,,TUFTONBORO,UM887,YES,YES,"Melvin Village,TUFTONBORO,CARROLL, USA",43.689054,-71.3042209
12,5,2019,,GRAFTON,,,HANOVER,1984.1,YES,YES,"nan,HANOVER,GRAFTON, USA",43.6974751,-72.2190678
12,7,2019,"98 Caverly Rd, Moultonborough, NH 03254",CARROLL,43.711306,-71.323331,MOULTONBOROUGH,2019536,YES,YES,"98 Caverly Rd, Moultonborough, NH 03254,MOULTONBOROUGH,CARROLL, USA",43.712127,-71.322803
7,6,2019,"23 Cossingham Rd Norwich, VT 05055",,43.718243,-72.340867,NORWICH_VT,2019355,YES,YES,"23 Cossingham Rd Norwich, VT 05055,NORWICH_VT,nan, USA",43.718243,-72.340867
7,6,2019,"23 Cossingham Rd Norwich, VT 05055",,43.718243,-72.340867,NORWICH_VT,2019352,YES,YES,"23 Cossingham Rd Norwich, VT 05055,NORWICH_VT,nan, USA",43.718243,-72.340867
7,6,2019,"23 Cossingham Rd Norwich, VT 05055",,43.718243,-72.340867,NORWICH_VT,2019354,YES,YES,"23 Cossingham Rd Norwich, VT 05055,NORWICH_VT,nan, USA",43.718243,-72.340867
6,6,2019,"Mill Brook Preserve Holderness, NH",GRAFTON,43.4325,-71.3334,HOLDERNESS,2019090,YES,YES,"Mill Brook Preserve Holderness, NH,HOLDERNESS,GRAFTON, USA",43.7244385,-71.5603807
25,6,2019,"234 Red Hill Rd. Moultonborough, NH",CARROLL,43.731964,-71.451624,MOULTONBOROUGH,NC47,YES,YES,"234 Red Hill Rd. Moultonborough, NH,MOULTONBOROUGH,CARROLL, USA",43.731686,-71.449671
17,6,2019,"234 Red Hill Rd. Moultonborough, NH",CARROLL,43.731964,-71.451624,MOULTONBOROUGH,NC209,YES,YES,"234 Red Hill Rd. Moultonborough, NH,MOULTONBOROUGH,CARROLL, USA",43.731686,-71.449671
14,7,2019,Squam Lakes Science Center Otter Exhibit,GRAFTON,43.732323,-71.591004,HOLDERNESS,2019061,YES,YES,"Squam Lakes Science Center Otter Exhibit,HOLDERNESS,GRAFTON, USA",43.732323,-71.591004
14,7,2019,"23 Science Center Rd, Holderness, NH 03245",GRAFTON,43.734264,-71.589338,HOLDERNESS,2019349,YES,YES,"23 Science Center Rd, Holderness, NH 03245,HOLDERNESS,GRAFTON, USA",43.734264,-71.589338
10,6,2019,,GRAFTON,43.737359,-71.667539,ASHLAND,2019153,YES,YES,"nan,ASHLAND,GRAFTON, USA",43.737359,-71.667539
26,8,2019,"38 Merrill St. Plymouth, NH",GRAFTON,43.762721,-71.694001,PLYMOUTH,2019759,YES,YES,"38 Merrill St. Plymouth, NH,PLYMOUTH,GRAFTON, USA",43.7624212,-71.6928448
24,6,2019,"148 NH Route 175 Campton, NH",GRAFTON,43.793287,-71.659767,CAMPTON,2019100,YES,YES,"148 NH Route 175 Campton, NH,CAMPTON,GRAFTON, USA",43.793287,-71.659767
27,6,2019,"148 NH Route 175 Campton, NH",GRAFTON,43.793287,-71.659767,CAMPTON,2019101,YES,YES,"148 NH Route 175 Campton, NH,CAMPTON,GRAFTON, USA",43.793287,-71.659767
22,6,2019,"148 NH-175, Campton, NH 03223",GRAFTON,43.792936,-71.659824,CAMPTON,2019578,YES,YES,"148 NH-175, Campton, NH 03223,CAMPTON,GRAFTON, USA",43.7935371,-71.6601457
15,6,2019,"148 NH-175, Campton, NH 03223",GRAFTON,43.792936,-71.659824,CAMPTON,2019577,YES,YES,"148 NH-175, Campton, NH 03223,CAMPTON,GRAFTON, USA",43.7935371,-71.6601457
8,10,2019,Center Sandwich,CARROLL,,,SANDWICH,UM865,YES,YES,"Center Sandwich,SANDWICH,CARROLL, USA",43.8063884,-71.4379744
27,5,2019,Center Sandwich,CARROLL,,,SANDWICH,UM102,YES,YES,"Center Sandwich,SANDWICH,CARROLL, USA",43.8063884,-71.4379744
2,7,2019,"3 Plaisted Rd. Campton, NH",GRAFTON,43.811794,-71.695067,CAMPTON,2019436,YES,YES,"3 Plaisted Rd. Campton, NH,CAMPTON,GRAFTON, USA",43.811696,-71.6944669
16,10,2019,South Tamworth,CARROLL,,,TAMWORTH,UM859,YES,YES,"South Tamworth,TAMWORTH,CARROLL, USA",43.8247961,-71.3031268
4,6,2019,24 White Winds Farm Rd Campton,GRAFTON,43.847585,-71.668717,CAMPTON,2019304,YES,YES,"24 White Winds Farm Rd Campton,CAMPTON,GRAFTON, USA",43.847585,-71.668717
19,5,2019,"Wentworth, NH",GRAFTON,43.80974,-71.917832,WENTWORTH,2019635,YES,YES,"Wentworth, NH,WENTWORTH,GRAFTON, USA",43.8513372,-71.8962233
